40.4000000,4.70863634655,223130357740.26535,10817.647247153509,0.3395742
40.5000000,4.7067575,223525895771.9840088,-11163.3257841,0.3609833
40.7500000,4.7016175,223646906283.7579956,11594.1122327,0.3891704
41.0000000,4.6962664,223746488429.9450073,-11773.3230409,0.4011157
41.2500000,4.6907733,223949909238.5050049,11864.7731216,0.4070012
41.5000000,4.6852989,224020947166.7680054,-11913.6309808,0.4102300
41.7500000,4.6797831,224102726780.6029968,11946.1949874,0.4123251
42.0000000,4.6742889,224115759497.2820129,-11965.9744290,0.4136676
42.2500000,4.6687883,224172950969.3699951,11984.3520353,0.4148333
42.5000000,4.6632736,224243533679.3840027,11997.8621281,0.4156383
42.7500000,4.6577917,224277179570.3999939,-12008.2322901,0.4162946
43.0000000,4.6523037,224299786103.2929993,12017.1016902,0.4168678
43.2500000,4.6468214,224310682761.0270081,-12024.5696848,0.4173658
43.5000000,4.6414313,224381718805.5079956,12033.0979992,0.4178257
43.7500000,4.6359611,224383455221.7879944,-12036.2828179,0.4180437
44.0000000,4.6305485,224396236281.6210022,12044.7764514,0.4186100
44.2500000,4.6251436,224436932724.1669922,-12050.6425818,0.4189419
44.5000000,4.6197802,224442883265.9599915,12055.9024628,0.4192966
44.7500000,4.6144125,224490744603.2609863,12062.0703392,0.4196362
45.0000000,4.6090700,224495097234.0069885,-12067.2333124,0.4199874
45.2500000,4.6037581,224532186013.8760071,12072.7872292,0.4203047
45.5000000,4.5984894,224546299178.0060120,12077.7449606,0.4206235
45.7500000,4.5931687,224548858963.2550049,12081.3585106,0.4208704
46.0000000,4.5878922,224574896310.8049927,-12088.9046039,0.4213475
46.2500000,4.5826607,224589774603.9339905,12091.8566609,0.4215254
46.5000000,4.5774282,224607447821.1319885,12096.8175078,0.4218381
46.7500000,4.5722033,224618553023.8510132,-12101.3803512,0.4221355
47.0000000,4.5670045,224653519877.5450134,12108.1201847,0.4225401
47.2500000,4.5618022,224650981025.2659912,12110.6463642,0.4227212
47.5000000,4.5566336,224644811130.7999878,12114.5012209,0.4230020
47.7500000,4.5514762,224669077952.6449890,-12120.5252801,0.4233770
48.0000000,4.5463350,224698654740.4259949,-12124.3214352,0.4235865
48.2500000,4.5412683,224711830835.7449951,-12131.0643260,0.4240329
48.5000000,4.5361367,224713213057.4779968,12133.5644774,0.4242051
48.7500000,4.5310686,224720873989.1159973,-12137.8118327,0.4244877
49.0000000,4.5260195,224707610798.9530029,12140.9153174,0.4247299
49.2500000,4.5207426,224746145861.9479980,-12150.2267790,0.4253087
49.5000000,4.5157209,224743218691.6419983,12154.2278223,0.4255944
49.7500000,4.5107148,224785427544.7860107,12158.9729137,0.4258468
50.0000000,4.5057303,224774154387.2500000,-12163.5127155,0.4261862
50.2500000,4.5007531,224789260453.8580017,12167.1862208,0.4264150
50.5000000,4.4958043,224784201547.7500000,-12170.9951668,0.4266916
50.7500000,4.4908538,224798383038.2149963,12175.8683338,0.4270064
51.0000000,4.4859566,224803880348.7839966,12181.0950006,0.4273627
51.2500000,4.4810486,224817170943.2510071,-12185.3092517,0.4276331
51.5000000,4.4761647,224830391589.4450073,12189.1502103,0.4278776
51.7500000,4.4712812,224820176076.1789856,12191.6920689,0.4280755
52.0000000,4.4664471,224835285831.8340149,-12196.2461833,0.4283666
52.2500000,4.4615992,224841274163.4440002,12200.8965448,0.4286819
52.5000000,4.4567923,224849875879.6650085,12204.5070983,0.4289193
52.7500000,4.4519908,224836775668.0509949,-12208.4863568,0.4292240
53.0000000,4.4472037,224845551770.6449890,-12212.4242635,0.4294842
53.2500000,4.4424554,224855358371.3489990,-12217.0732128,0.4297925
53.5000000,4.4376798,224865450043.1059875,12219.9331360,0.4299744
53.7500000,4.4329776,224867838679.6449890,-12223.0769926,0.4301912
54.0000000,4.4284910,224882574820.0079956,12223.7203870,0.4302082
54.2500000,4.4237543,224872843748.9259949,-12227.4272541,0.4304878
54.5000000,4.4191078,224899975933.7609863,12228.5096850,0.4305121
54.7500000,4.4144165,224884146238.5750122,-12231.7091858,0.4307677
55.0000000,4.4097732,224889332591.1189880,12233.4107803,0.4308777
55.2500000,4.4051836,224878807311.3609924,12233.3115837,0.4308908
55.5000000,4.4005773,224884650761.4899902,-12232.5009712,0.4308225
55.7500000,4.3959842,224905639903.7179871,-12225.8064940,0.4303110
56.0000000,4.3914084,224919965577.3389893,-12212.5857529,0.4293535
56.2500000,4.3869215,224959393479.3619995,-12162.1285259,0.4257383

56.3000000,4.3860127,224926105800.1703200,-12134.1270189,0.4238429
56.4000000,4.3842401,224970462173.5295700,11995.33496960,0.4141207
56.5000000,4.3825846,225083435402.1629944,11397.5401301,0.3736857

56.5800000,4.3803301,225336864716.0443700,8797.33435195,0.2223810
56.7500000,4.3777081,224926244904.1740112,-11984.2941682,0.4134400
57.0000000,4.3732859,224926766733.1539917,12159.8871970,0.4256432
57.2500000,4.3688542,224930227736.8489990,12156.0492269,0.4253680
57.5000000,4.3644807,224970168291.5100098,-12116.4331578,0.4225250
57.7500000,4.3601808,224999842048.7749939,12038.1018942,0.4170245
58.0000000,4.3559604,225019193339.3210144,-11860.0061514,0.4047417

58.1000000,4.3543250,224977149950.0000000,-11733.5610740,0.3962326
58.2000000,4.3527490,225052369410.0000000,11550.5231200,0.3838386
58.2500000,4.3519881,225183722053.8210144,11404.5302942,0.3739776

58.3000000,4.3511910,224969208160.000,11183.518825,0.3599671
58.3500000,4.3505224,224968553688.455,-10698.856373228,0.3294433
58.3600000,4.3504034,224913270924.564,-10586.2283271996,0.32262287
58.3700000,4.3502699,224905318309.029,-10326.7535808941,0.30701219
58.3800000,4.3501461,224946923866.613,-10055.792866595,0.2910585
58.3900000,4.3500447,224415097451.482,9697.1626946615,0.27130951
58.4000000,4.3499320,224594066940.000,9099.578636,0.2387114
58.4100000,4.3498343,224076404273.817,8578.3808602767,0.21263867
58.4200000,4.3490936,224483553508.161,7757.7598637445,0.1735865
58.4300000,4.3490003,224552164376.299,-8391.4882958148,0.2030432
58.4400000,4.3489056,224219398643.682,8950.5235039032,0.2313404
58.4500000,4.3488401,224746963685.253,9467.05886608611,0.2582046
58.4600000,4.3487398,224879144772.137,9730.373641753,0.2726074
58.4700000,4.3485949,224879145495.486,-9904.2526680129,0.2824372
58.4800000,4.3484783,224967142558.815,10018.8313255979,0.2888968
58.4900000,4.3483785,225270931294.338,-10080.6833700586,0.2920805
58.5000000,4.3482761,225290281484.4129944,10121.0274490,0.2943977

58.6000000,4.3470690,224904932600.0000000,9762.99074100,0.2744073
58.7000000,4.3460940,225570046540.0000000,8926.00000000,0.2287033
58.7500000,4.3456469,225081030263.7489929,-8431.5031739,0.2045026

58.8000000,4.3375760,224190212950.0000000,9435.03719900,0.2570985
58.9000000,4.3364330,224507442800.0000000,10227.9550690,0.3016995
58.9900000,4.335274579,224626556516.599,-10739.4522289076,0.3324535
59.0000000,4.3441016,224616855455.7229919,5772.1870793,0.0960431
59.0100000,4.3349920,224515303310.0000000,-10832.895331,0.3384412
59.1000000,4.3337200,224652773400.0000000,11202.60549,0.3617046
59.2000000,4.3322420,224635391260.0000000,11450.691580,0.3779324
59.2500000,4.3315062,224717689820.9170837,-11334.7868587,0.3701836
59.3000000,4.3306370,224637201030.0000000,10971.6958700,0.3469713
59.3500000,4.3298664,224645142471.1120000,-11720.507165,0.3959346
59.4000000,4.3290530,224710367870.0000000,11806.5697620,0.4016655
59.5000000,4.3274653,224685975488.7852478,-11928.1756956,0.4100151
59.6000000,4.3258180,224772970970.0000000,12004.4658820,0.4151277
59.7000000,4.3241510,224747493500.0000000,12067.0814070,0.4195172
59.7500000,4.3232870,224708198590.0000000,-12089.6761190,0.4211513
60.0000000,4.3191235,224744302907.8915710,12174.4168041,0.4270074
60.2500000,4.3149044,224777569338.5220032,-12228.5553984,0.4307498
60.5000000,4.3106553,224796377110.0000000,-12263.1090090,0.4331513
60.7500000,4.3063537,224820743950.3880005,12285.9800491,0.4347213
61.0000000,4.3021407,224817075090.0000000,12307.3055020,0.4362389
61.2500000,4.2979170,224838624718.8529968,12321.4558213,0.4372007
61.5000000,4.2936953,224860528073.5249939,-12334.1660409,0.4380605
61.7500000,4.2894864,224859589361.3599854,-12346.0809400,0.4389091
62.0000000,4.2853199,224857008999.7909851,12355.0089783,0.4395491
62.2500000,4.2811272,224855331550.1040039,-12363.2367304,0.4401380
62.5000000,4.2769591,224865520539.7739868,12370.1687512,0.4406118
62.7500000,4.2728239,224858116874.1050110,12378.4712032,0.4412180
63.0000000,4.2686753,224882583738.7330017,12385.7092527,0.4416860
63.2500000,4.2645438,224876156755.6690063,-12392.2640545,0.4421663
63.5000000,4.2604080,224879932657.3500061,-12397.9678125,0.4425660
63.7500000,4.2563087,224868568236.0140076,12405.1035954,0.4430980
64.0000000,4.2522162,224898423391.9119873,12410.5038695,0.4434250
64.2500000,4.2481510,224871816962.4190063,-12415.0732662,0.4438041
64.5000000,4.2440980,224871097335.0190125,12420.8943089,0.4442217
64.7500000,4.2400443,224877155276.8200073,12426.4046289,0.4446040
65.0000000,4.2360489,224883534332.7349854,12431.1532635,0.4449312
65.2500000,4.2320148,224870991516.2019958,-12437.3937410,0.4454029
65.5000000,4.2279816,224891889953.6759949,-12441.8967002,0.4456841
65.7500000,4.2240039,224887946659.0429993,12447.7206808,0.4461092
66.0000000,4.2200193,224874221136.5419922,12452.0112306,0.4464441
66.2500000,4.2160626,224881820827.8340149,12456.5190455,0.4467523
66.5000000,4.2121270,224887773908.2430115,12462.5652687,0.4471742
66.7500000,4.2081814,224889642242.7309875,12467.8741383,0.4475516
67.0000000,4.2042564,224865485617.9859924,-12472.0831822,0.4479019
67.2500000,4.2003714,224876873843.0020142,-12477.9706671,0.4483022
67.5000000,4.1964850,224885945063.0920105,-12481.9393292,0.4485693
67.7500000,4.1925939,224870564899.4519958,-12486.4245057,0.4489224
68.0000000,4.1887302,224872784752.5969849,-12491.9972832,0.4493188
68.2500000,4.1839890,224878754319.7439880,12502.5698652,0.4500677
68.5000000,4.1806421,224904028727.5840149,-12504.5632328,0.4501607
68.7500000,4.1762715,224903344450.3179932,-12513.5843242,0.4508118
69.0000000,4.1730067,224892777706.0589905,12515.1572427,0.4509463
69.2500000,4.1692230,224890680808.0989990,-12519.1711991,0.4512398
69.5000000,4.1648230,224882700588.4079895,12527.3938041,0.4518488
69.7500000,4.1620972,224875760829.6289978,-12525.7957551,0.4517475
70.0000000,4.1583627,224863266020.0790100,-12529.5974730,0.4520468
70.2500000,4.1546217,224862723829.9849854,-12535.1958768,0.4524520
70.5000000,4.1508853,224871982096.9150085,-12539.4862304,0.4527431

70.7500000,4.1467913,224882546054.5549927,12547.1620816,0.4532763
71.0000000,4.1431138,224894501589.1319885,-12545.8171372,0.4531550
71.2500000,4.1398100,224891551522.2839966,-12553.5158378,0.4537173
71.5000000,4.1361031,224887868469.2489929,12552.6819954,0.4536644

71.6000000,4.1346460,224885514480.0000000,12549.8596450,0.4534651
71.7000000,4.13319712,224872963597.96271,12510.044056689,0.4506176
71.7500000,4.1324808,224821020870.0000000,12265.5542920,0.4332765
71.7900000,4.13199597,224685740032.83600,-9107.75512344548,0.2390424
71.8000000,4.1316640,225030069430.0000000,-10729.0679570,0.3312159
71.8100000,4.1315415,224956752821.8100000,11725.7520263311,0.3957401
71.8500000,4.1309768,224890398990.376,12411.1729209513,0.4434886
71.9000000,4.1299030,224886158410.0000000,12525.5707130,0.4517103
72.0000000,4.1288059,224876703301.3269958,12553.3538879,0.4537355
72.1000000,4.1273610,224868826320.0000000,12562.7956630,0.4544342
72.2500000,4.1251774,224875840134.3309937,-12569.1934128,0.4548830
72.5000000,4.1215651,224877587826.0599976,12575.3839931,0.4553277
72.7500000,4.1179549,224882061544.5239868,-12580.8216275,0.4557125
73.0000000,4.1144022,224867773664.7640076,12585.7959107,0.4561019
73.2500000,4.1108143,224876620885.8519897,-12591.5669225,0.4565023
73.5000000,4.1072454,224870466938.9370117,-12595.7678162,0.4568195
73.7500000,4.1037070,224848835070.4719849,12600.5972500,0.4572138
74.0000000,4.1001754,224845224936.3020020,-12605.2679690,0.4575602
74.2500000,4.0966614,224840578737.4479980,-12610.2219237,0.4579294
74.5000000,4.0931388,224858904595.1940002,12614.1465242,0.4581771
74.7500000,4.0896526,224832639288.2909851,-12616.9481904,0.4584342
75.0000000,4.0861677,224840134824.2330017,12621.9623969,0.4587834
75.2500000,4.0826895,224837758624.4179993,-12626.8290792,0.4591421
75.5000000,4.0792336,224828475204.6919861,12629.4388836,0.4593508
75.7500000,4.0757973,224859695328.2340088,12597.7485616,0.4569850
75.8000000,4.0751210,224976115800.0000000,11611.0508440,0.3880024
75.9000000,4.0737170,224859240360.0000000,-12539.293775,0.4527548
76.0000000,4.0723603,224827792665.0440063,-12632.3189917,0.4595618
76.1000000,4.0709700,224825350060.0000000,-12639.525135,0.4600911
76.2500000,4.0689444,224829651463.8469849,12644.7390016,0.4604621
76.5000000,4.0655397,224828647779.8609924,12648.5567702,0.4607422
76.7500000,4.0621471,224819268159.7479858,-12653.2566027,0.4611039
77.0000000,4.0587650,224799686506.1050110,-12659.1299431,0.4615723
77.2500000,4.0554047,224793112974.2890015,12662.8881850,0.4618599
77.5000000,4.0520364,224802275262.7739868,-12667.9732284,0.4622121
77.7500000,4.0487218,224782202089.2630005,12672.5483134,0.4625873
78.0000000,4.0453825,224811683276.0570068,-12676.6549143,0.4628265
78.2500000,4.0420636,224801268095.7969971,12681.1163226,0.4631738
78.5000000,4.0387719,224794307313.3580017,12684.2276316,0.4634154
78.7500000,4.0354475,224787200022.2279968,12689.3159273,0.4638019
79.0000000,4.0321759,224786875343.2520142,12693.9941752,0.4641447
79.2500000,4.0289171,224765421066.5159912,12696.8533549,0.4643981
79.5000000,4.0256984,224739403427.7619934,-12700.3588438,0.4647084
79.7500000,4.0224362,224772497892.4049988,-12705.9676081,0.4650504
80.0000000,4.0192006,224769584323.2290039,12710.2538468,0.4653703
80.2500000,4.0159795,224749632404.0230103,-12714.9386726,0.4657547
80.5000000,4.0127861,224752185223.5549927,12718.6086171,0.4660183
80.7500000,4.0095756,224754445584.8550110,12723.2427164,0.4663533
81.0000000,4.0063855,224758186576.1400146,-12728.8584183,0.4667573
81.2500000,4.0032121,224745407337.2690125,-12732.1289331,0.4670237
81.5000000,4.0000522,224727150214.3810120,-12735.1658976,0.4672845
81.7500000,3.9969126,224715585708.8829956,-12740.3008349,0.4676855
82.0000000,3.9937709,224722344027.3599854,12743.2796088,0.4678901
82.2500000,3.9906777,224694522465.1849976,12746.9653162,0.4682188
82.5000000,3.9875828,224691449127.9580078,-12750.8022568,0.4685071
82.7500000,3.9844466,224697470373.0849915,12756.1370403,0.4688867
83.0000000,3.9813750,224708024437.9299927,-12759.2822514,0.4690959
83.2500000,3.9783208,224668791989.5039978,12764.4812704,0.4695602
83.5000000,3.9752264,224698216283.7260132,-12767.6354902,0.4697308
83.7500000,3.9721520,224686447025.4750061,12772.5192852,0.4701149
84.0000000,3.9691223,224675089410.6940002,-12776.1548406,0.4704063
84.2500000,3.9660992,224662037694.3609924,12780.2223623,0.4707332
84.5000000,3.9630957,224650897151.2780151,-12783.8258169,0.4710221
84.7500000,3.9600949,224649106658.1629944,12787.8470897,0.4713222
